;p.u.
;PV
16746;0,601841667
16747;0,62705
16748;0,652258333
16749;0,677466667
16750;0,686758333
16751;0,69605
16752;0,705341667
16753;0,714633333
16754;0,697416667
16755;0,6802
16756;0,662983333
16757;0,645766667
16758;0,65285
16759;0,659933333
16760;0,667016667
16761;0,6741
16762;0,607266667
16763;0,540433333
16764;0,4736
16765;0,406766667
16766;0,375841667
16767;0,344916667
16768;0,313991667
16769;0,283066667
16770;0,259275
16771;0,235483333
16772;0,211691667
16773;0,1879
16774;0,176316667
16775;0,164733333
16776;0,15315
16777;0,141566667
16778;0,110391667
16779;0,079216667
16780;0,048041667
16781;0,016866667
16782;0,013275
16783;0,009683333
16784;0,006091667
16785;0,0025
16786;0,001875
16787;0,00125
16788;0,000625
16789;0
16790;0
16791;0
16792;0
16793;0
16794;0
16795;0
16796;0
16797;0
16798;0
16799;0
16800;0
16801;0
16802;0
16803;0
16804;0
16805;0
16806;0
16807;0
16808;0
16809;0
16810;0
16811;0
16812;0
16813;0
16814;0
16815;0
16816;0
16817;0
16818;0,001283333
16819;0,002566667
16820;0,00385
16821;0,005133333
16822;0,016308333
16823;0,027483333
16824;0,038658333
16825;0,049833333
16826;0,064283333
16827;0,078733333
16828;0,093183333
16829;0,107633333
16830;0,148566667
16831;0,1895
16832;0,230433333
16833;0,271366667
16834;0,3196
16835;0,367833333
16836;0,416066667
16837;0,4643
16838;0,486258333
16839;0,508216667
16840;0,530175
16841;0,552133333
16842;0,491916667
16843;0,4317
16844;0,371483333
16845;0,311266667
16846;0,30485
16847;0,298433333
16848;0,292016667
16849;0,2856
16850;0,298541667
16851;0,311483333
16852;0,324425
16853;0,337366667
16854;0,363166667
16855;0,388966667
16856;0,414766667
16857;0,440566667
16858;0,437475
16859;0,434383333
16860;0,431291667
16861;0,4282
16862;0,383891667
16863;0,339583333
16864;0,295275
16865;0,250966667
16866;0,2603
16867;0,269633333
16868;0,278966667
16869;0,2883
16870;0,246675
16871;0,20505
16872;0,163425
16873;0,1218
16874;0,100491667
16875;0,079183333
16876;0,057875
16877;0,036566667
16878;0,029258333
16879;0,02195
16880;0,014641667
16881;0,007333333
16882;0,0055
16883;0,003666667
16884;0,001833333
16885;0
16886;0
16887;0
16888;0
16889;0
16890;0
16891;0
16892;0
16893;0
16894;0
16895;0
16896;0
16897;0
16898;0
16899;0
16900;0
16901;0
16902;0
16903;0
16904;0
16905;0
16906;0
16907;0
16908;0
16909;0
16910;0
16911;0
16912;0
16913;0
16914;0,001016667
16915;0,002033333
16916;0,00305
16917;0,004066667
16918;0,0111
16919;0,018133333
16920;0,025166667
16921;0,0322
16922;0,061891667
16923;0,091583333
16924;0,121275
16925;0,150966667
16926;0,1919
16927;0,232833333
16928;0,273766667
16929;0,3147
16930;0,368775
16931;0,42285
16932;0,476925
16933;0,531
16934;0,563833333
16935;0,596666667
16936;0,6295
16937;0,662333333
16938;0,683241667
16939;0,70415
16940;0,725058333
16941;0,745966667
16942;0,757566667
16943;0,769166667
16944;0,780766667
16945;0,792366667
16946;0,79495
16947;0,797533333
16948;0,800116667
16949;0,8027
16950;0,793191667
16951;0,783683333
16952;0,774175
16953;0,764666667
16954;0,742591667
16955;0,720516667
16956;0,698441667
16957;0,676366667
16958;0,6428
16959;0,609233333
16960;0,575666667
16961;0,5421
16962;0,500666667
16963;0,459233333
16964;0,4178
16965;0,376366667
16966;0,316141667
16967;0,255916667
16968;0,195691667
16969;0,135466667
16970;0,106616667
16971;0,077766667
16972;0,048916667
16973;0,020066667
16974;0,01585
16975;0,011633333
16976;0,007416667
16977;0,0032
16978;0,0024
16979;0,0016
16980;0,0008
16981;0
16982;0
16983;0
16984;0
16985;0
16986;0
16987;0
16988;0
16989;0
16990;0
16991;0
16992;0
16993;0
16994;0
16995;0
16996;0
16997;0
16998;0
16999;0
17000;0
17001;0
17002;0
17003;0
17004;0
17005;0
17006;0
17007;0
17008;0
17009;0
17010;0,000875
17011;0,00175
17012;0,002625
17013;0,0035
17014;0,010558333
17015;0,017616667
17016;0,024675
17017;0,031733333
17018;0,05955
17019;0,087366667
17020;0,115183333
17021;0,143
17022;0,184933333
17023;0,226866667
17024;0,2688
17025;0,310733333
17026;0,3641
17027;0,417466667
17028;0,470833333
17029;0,5242
17030;0,555908333
17031;0,587616667
17032;0,619325
17033;0,651033333
17034;0,673333333
17035;0,695633333
17036;0,717933333
17037;0,740233333
17038;0,751325
17039;0,762416667
17040;0,773508333
17041;0,7846
17042;0,784333333
17043;0,784066667
17044;0,7838
17045;0,783533333
17046;0,772708333
17047;0,761883333
17048;0,751058333
17049;0,740233333
17050;0,72125
17051;0,702266667
17052;0,683283333
17053;0,6643
17054;0,634658333
17055;0,605016667
17056;0,575375
17057;0,545733333
17058;0,501416667
17059;0,4571
17060;0,412783333
17061;0,368466667
17062;0,310083333
17063;0,2517
17064;0,193316667
17065;0,134933333
17066;0,105658333
17067;0,076383333
17068;0,047108333
17069;0,017833333
17070;0,014608333
17071;0,011383333
17072;0,008158333
17073;0,004933333
17074;0,0037
17075;0,002466667
17076;0,001233333
17077;0
17078;0
17079;0
17080;0
17081;0
17082;0
17083;0
17084;0
17085;0
17086;0
17087;0
17088;0
17089;0
17090;0
17091;0
17092;0
17093;0
17094;0
17095;0
17096;0
17097;0
17098;0
17099;0
17100;0
17101;0
17102;0
17103;0
17104;0
17105;0
17106;0,000808333
17107;0,001616667
17108;0,002425
17109;0,003233333
17110;0,0098
17111;0,016366667
17112;0,022933333
17113;0,0295
17114;0,057766667
17115;0,086033333
17116;0,1143
17117;0,142566667
17118;0,186916667
17119;0,231266667
17120;0,275616667
17121;0,319966667
17122;0,37085
17123;0,421733333
17124;0,472616667
17125;0,5235
17126;0,556575
17127;0,58965
17128;0,622725
17129;0,6558
17130;0,676908333
17131;0,698016667
17132;0,719125
17133;0,740233333
17134;0,750908333
17135;0,761583333
17136;0,772258333
17137;0,782933333
17138;0,782141667
17139;0,78135
17140;0,780558333
17141;0,779766667
17142;0,767441667
17143;0,755116667
17144;0,742791667
17145;0,730466667
17146;0,710291667
17147;0,690116667
17148;0,669941667
17149;0,649766667
17150;0,618483333
17151;0,5872
17152;0,555916667
17153;0,524633333
17154;0,483841667
17155;0,44305
17156;0,402258333
17157;0,361466667
17158;0,3019
17159;0,242333333
17160;0,182766667
17161;0,1232
17162;0,101475
17163;0,07975
17164;0,058025
17165;0,0363
17166;0,02865
17167;0,021
17168;0,01335
17169;0,0057
17170;0,004275
17171;0,00285
17172;0,001425
17173;0
17174;0
17175;0
17176;0
17177;0
17178;0
17179;0
17180;0
17181;0
17182;0
17183;0
17184;0
17185;0
17186;0
17187;0
17188;0
17189;0
17190;0
17191;0
17192;0
17193;0
17194;0
17195;0
17196;0
17197;0
17198;0
17199;0
17200;0
17201;0
17202;0,001441667
17203;0,002883333
17204;0,004325
17205;0,005766667
17206;0,013941667
17207;0,022116667
17208;0,030291667
17209;0,038466667
17210;0,064733333
17211;0,091
17212;0,117266667
17213;0,143533333
17214;0,181716667
17215;0,2199
17216;0,258083333
17217;0,296266667
17218;0,3461
17219;0,395933333
17220;0,445766667
17221;0,4956
17222;0,530083333
17223;0,564566667
17224;0,59905
17225;0,633533333
17226;0,653433333
17227;0,673333333
17228;0,693233333
17229;0,713133333
17230;0,723116667
17231;0,7331
17232;0,743083333
17233;0,753066667
17234;0,752466667
17235;0,751866667
17236;0,751266667
17237;0,750666667
17238;0,740208333
17239;0,72975
17240;0,719291667
17241;0,708833333
17242;0,689083333
17243;0,669333333
17244;0,649583333
17245;0,629833333
17246;0,5924
17247;0,554966667
17248;0,517533333
17249;0,4801
17250;0,439266667
17251;0,398433333
17252;0,3576
17253;0,316766667
17254;0,273325
17255;0,229883333
17256;0,186441667
17257;0,143
17258;0,117875
17259;0,09275
17260;0,067625
17261;0,0425
17262;0,033358333
17263;0,024216667
17264;0,015075
17265;0,005933333
17266;0,00445
17267;0,002966667
17268;0,001483333
17269;0
17270;0
17271;0
17272;0
17273;0
17274;0
17275;0
17276;0
17277;0
17278;0
17279;0
17280;0
17281;0
17282;0
17283;0
17284;0
17285;0
17286;0
17287;0
17288;0
17289;0
17290;0
17291;0
17292;0
17293;0
17294;0
17295;0
17296;0
17297;0
17298;0,001325
17299;0,00265
17300;0,003975
17301;0,0053
17302;0,013391667
17303;0,021483333
17304;0,029575
17305;0,037666667
17306;0,062525
17307;0,087383333
17308;0,112241667
17309;0,1371
17310;0,173366667
17311;0,209633333
17312;0,2459
17313;0,282166667
17314;0,334275
17315;0,386383333
17316;0,438491667
17317;0,4906
17318;0,527325
17319;0,56405
17320;0,600775
17321;0,6375
17322;0,64645
17323;0,6554
17324;0,66435
17325;0,6733
17326;0,679766667
17327;0,686233333
17328;0,6927
17329;0,699166667
17330;0,71585
17331;0,732533333
17332;0,749216667
17333;0,7659
17334;0,75705
17335;0,7482
17336;0,73935
17337;0,7305
17338;0,709091667
17339;0,687683333
17340;0,666275
17341;0,644866667
17342;0,615608333
17343;0,58635
17344;0,557091667
17345;0,527833333
17346;0,484583333
17347;0,441333333
17348;0,398083333
17349;0,354833333
17350;0,2993
17351;0,243766667
17352;0,188233333
17353;0,1327
17354;0,106158333
17355;0,079616667
17356;0,053075
17357;0,026533333
17358;0,021166667
17359;0,0158
17360;0,010433333
17361;0,005066667
17362;0,0038
17363;0,002533333
17364;0,001266667
17365;0
17366;0
17367;0
17368;0
17369;0
17370;0
17371;0
17372;0
17373;0
17374;0
17375;0
17376;0
17377;0
17378;0
17379;0
17380;0
17381;0
17382;0
17383;0
17384;0
17385;0
17386;0
17387;0
17388;0
17389;0
17390;0
17391;0
17392;0
17393;0
17394;0,000966667
17395;0,001933333
17396;0,0029
17397;0,003866667
17398;0,010866667
17399;0,017866667
17400;0,024866667
17401;0,031866667
17402;0,057975
17403;0,084083333
17404;0,110191667
17405;0,1363
17406;0,179975
17407;0,22365
17408;0,267325
17409;0,311
17410;0,364691667
17411;0,418383333
17412;0,472075
17413;0,525766667
17414;0,559891667
17415;0,594016667
17416;0,628141667
17417;0,662266667
17418;0,686816667
17419;0,711366667
17420;0,735916667
17421;0,760466667
17422;0,736766667
17423;0,713066667
17424;0,689366667
17425;0,665666667
17426;0,690541667
17427;0,715416667
17428;0,740291667
17429;0,765166667
17430;0,764941667
17431;0,764716667
17432;0,764491667
17433;0,764266667
17434;0,743425
17435;0,722583333
17436;0,701741667
17437;0,6809
17438;0,650825
17439;0,62075
17440;0,590675
17441;0,5606
17442;0,513816667
17443;0,467033333
17444;0,42025
17445;0,373466667
17446;0,311916667
17447;0,250366667
17448;0,188816667
17449;0,127266667
17450;0,100133333
17451;0,073
17452;0,045866667
17453;0,018733333
17454;0,015025
17455;0,011316667
17456;0,007608333
17457;0,0039
17458;0,002925
17459;0,00195
17460;0,000975
17461;0
17462;0
17463;0
17464;0
17465;0
17466;0
17467;0
17468;0
17469;0
17470;0
17471;0
17472;0
17473;0
17474;0
17475;0
17476;0
17477;0
17478;0
17479;0
17480;0
17481;0
17482;0
17483;0
17484;0
17485;0
17486;0
17487;0
17488;0
17489;0
17490;0,000758333
17491;0,001516667
17492;0,002275
17493;0,003033333
17494;0,011508333
17495;0,019983333
17496;0,028458333
17497;0,036933333
17498;0,0673
17499;0,097666667
17500;0,128033333
17501;0,1584
17502;0,194158333
17503;0,229916667
17504;0,265675
17505;0,301433333
17506;0,323441667
17507;0,34545
17508;0,367458333
17509;0,389466667
17510;0,459366667
17511;0,529266667
17512;0,599166667
17513;0,669066667
17514;0,690083333
17515;0,7111
17516;0,732116667
17517;0,753133333
17518;0,756533333
17519;0,759933333
17520;0,763333333
17521;0,766733333
17522;0,768691667
17523;0,77065
17524;0,772608333
17525;0,774566667
17526;0,770075
17527;0,765583333
17528;0,761091667
17529;0,7566
17530;0,734466667
17531;0,712333333
17532;0,6902
17533;0,668066667
17534;0,648183333
17535;0,6283
17536;0,608416667
17537;0,588533333
17538;0,533008333
17539;0,477483333
17540;0,421958333
17541;0,366433333
17542;0,2967
17543;0,226966667
17544;0,157233333
17545;0,0875
17546;0,070916667
17547;0,054333333
17548;0,03775
17549;0,021166667
17550;0,016875
17551;0,012583333
17552;0,008291667
17553;0,004
17554;0,003
17555;0,002
17556;0,001
17557;0
17558;0
17559;0
17560;0
17561;0
17562;0
17563;0
17564;0
17565;0
17566;0
17567;0
17568;0
17569;0
17570;0
17571;0
17572;0
17573;0
17574;0
17575;0
17576;0
17577;0
17578;0
17579;0
17580;0
17581;0
17582;0
17583;0
17584;0
17585;0
17586;0,000758333
17587;0,001516667
17588;0,002275
17589;0,003033333
17590;0,010658333
17591;0,018283333
17592;0,025908333
17593;0,033533333
17594;0,068275
17595;0,103016667
17596;0,137758333
17597;0,1725
17598;0,189341667
17599;0,206183333
17600;0,223025
17601;0,239866667
17602;0,266625
17603;0,293383333
17604;0,320141667
17605;0,3469
17606;0,418258333
17607;0,489616667
17608;0,560975
17609;0,632333333
17610;0,665575
17611;0,698816667
17612;0,732058333
17613;0,7653
17614;0,777075
17615;0,78885
17616;0,800625
17617;0,8124
17618;0,810575
17619;0,80875
17620;0,806925
17621;0,8051
17622;0,793916667
17623;0,782733333
17624;0,77155
17625;0,760366667
17626;0,731075
17627;0,701783333
17628;0,672491667
17629;0,6432
17630;0,616066667
17631;0,588933333
17632;0,5618
17633;0,534666667
17634;0,491925
17635;0,449183333
17636;0,406441667
17637;0,3637
17638;0,302675
17639;0,24165
17640;0,180625
17641;0,1196
17642;0,096258333
17643;0,072916667
17644;0,049575
17645;0,026233333
17646;0,0207
17647;0,015166667
17648;0,009633333
17649;0,0041
17650;0,003075
17651;0,00205
17652;0,001025
17653;0
17654;0
17655;0
17656;0
17657;0
17658;0
17659;0
17660;0
17661;0
17662;0
17663;0
17664;0
17665;0
17666;0
17667;0
17668;0
17669;0
17670;0
17671;0
17672;0
17673;0
17674;0
17675;0
17676;0
17677;0
17678;0
17679;0
17680;0
17681;0
17682;0
17683;0
17684;0
17685;0
17686;0,011708333
17687;0,023416667
17688;0,035125
17689;0,046833333
17690;0,051608333
17691;0,056383333
17692;0,061158333
17693;0,065933333
17694;0,0892
17695;0,112466667
17696;0,135733333
17697;0,159
17698;0,183575
17699;0,20815
17700;0,232725
17701;0,2573
17702;0,302433333
17703;0,347566667
17704;0,3927
17705;0,437833333
17706;0,508358333
17707;0,578883333
17708;0,649408333
17709;0,719933333
17710;0,726808333
17711;0,733683333
17712;0,740558333
17713;0,747433333
17714;0,753458333
17715;0,759483333
17716;0,765508333
17717;0,771533333
17718;0,759358333
17719;0,747183333
17720;0,735008333
17721;0,722833333
17722;0,6897
17723;0,656566667
17724;0,623433333
17725;0,5903
17726;0,539333333
17727;0,488366667
17728;0,4374
17729;0,386433333
17730;0,3588
17731;0,331166667
17732;0,303533333
17733;0,2759
17734;0,2361
17735;0,1963
17736;0,1565
17737;0,1167
17738;0,098258333
17739;0,079816667
17740;0,061375
17741;0,042933333
17742;0,033158333
17743;0,023383333
17744;0,013608333
17745;0,003833333
17746;0,002875
17747;0,001916667
17748;0,000958333
17749;0
17750;0
17751;0
17752;0
17753;0
17754;0
17755;0
17756;0
17757;0
17758;0
17759;0
17760;0
17761;0
17762;0
17763;0
17764;0
17765;0
17766;0
17767;0
17768;0
17769;0
17770;0
17771;0
17772;0
17773;0
17774;0
17775;0
17776;0
17777;0
17778;0,000516667
17779;0,001033333
17780;0,00155
17781;0,002066667
17782;0,009491667
17783;0,016916667
17784;0,024341667
17785;0,031766667
17786;0,053208333
17787;0,07465
17788;0,096091667
17789;0,117533333
17790;0,16765
17791;0,217766667
17792;0,267883333
17793;0,318
17794;0,368441667
17795;0,418883333
17796;0,469325
17797;0,519766667
17798;0,555591667
17799;0,591416667
17800;0,627241667
17801;0,663066667
17802;0,68335
17803;0,703633333
17804;0,723916667
17805;0,7442
17806;0,758733333
17807;0,773266667
17808;0,7878
17809;0,802333333
17810;0,757883333
17811;0,713433333
17812;0,668983333
17813;0,624533333
17814;0,553575
17815;0,482616667
17816;0,411658333
17817;0,3407
17818;0,40985
17819;0,479
17820;0,54815
17821;0,6173
17822;0,536583333
17823;0,455866667
17824;0,37515
17825;0,294433333
17826;0,304066667
17827;0,3137
17828;0,323333333
17829;0,332966667
17830;0,281058333
17831;0,22915
17832;0,177241667
17833;0,125333333
17834;0,100733333
17835;0,076133333
17836;0,051533333
17837;0,026933333
17838;0,02125
17839;0,015566667
17840;0,009883333
17841;0,0042
17842;0,00315
17843;0,0021
17844;0,00105
17845;0
17846;0
17847;0
17848;0
17849;0
17850;0
17851;0
17852;0
17853;0
17854;0
17855;0
17856;0
17857;0
17858;0
17859;0
17860;0
17861;0
17862;0
17863;0
17864;0
17865;0
17866;0
17867;0
17868;0
17869;0
17870;0
17871;0
17872;0
17873;0
17874;0,000583333
17875;0,001166667
17876;0,00175
17877;0,002333333
17878;0,008925
17879;0,015516667
17880;0,022108333
17881;0,0287
17882;0,058416667
17883;0,088133333
17884;0,11785
17885;0,147566667
17886;0,1889
17887;0,230233333
17888;0,271566667
17889;0,3129
17890;0,367808333
17891;0,422716667
17892;0,477625
17893;0,532533333
17894;0,565058333
17895;0,597583333
17896;0,630108333
17897;0,662633333
17898;0,684475
17899;0,706316667
17900;0,728158333
17901;0,75
17902;0,761025
17903;0,77205
17904;0,783075
17905;0,7941
17906;0,7936
17907;0,7931
17908;0,7926
17909;0,7921
17910;0,781958333
17911;0,771816667
17912;0,761675
17913;0,751533333
17914;0,730858333
17915;0,710183333
17916;0,689508333
17917;0,668833333
17918;0,637325
17919;0,605816667
17920;0,574308333
17921;0,5428
17922;0,502733333
17923;0,462666667
17924;0,4226
17925;0,382533333
17926;0,3189
17927;0,255266667
17928;0,191633333
17929;0,128
17930;0,101733333
17931;0,075466667
17932;0,0492
17933;0,022933333
17934;0,018333333
17935;0,013733333
17936;0,009133333
17937;0,004533333
17938;0,0034
17939;0,002266667
17940;0,001133333
17941;0
17942;0
17943;0
17944;0
17945;0
17946;0
17947;0
17948;0
17949;0
17950;0
17951;0
17952;0
17953;0
17954;0
17955;0
17956;0
17957;0
17958;0
17959;0
17960;0
17961;0
17962;0
17963;0
17964;0
17965;0
17966;0
17967;0
17968;0
17969;0
17970;0,000625
17971;0,00125
17972;0,001875
17973;0,0025
17974;0,008483333
17975;0,014466667
17976;0,02045
17977;0,026433333
17978;0,056266667
17979;0,0861
17980;0,115933333
17981;0,145766667
17982;0,189908333
17983;0,23405
17984;0,278191667
17985;0,322333333
17986;0,374741667
17987;0,42715
17988;0,479558333
17989;0,531966667
17990;0,5636
17991;0,595233333
17992;0,626866667
17993;0,6585
17994;0,679458333
17995;0,700416667
17996;0,721375
17997;0,742333333
17998;0,752158333
17999;0,761983333
18000;0,771808333
18001;0,781633333
18002;0,779775
18003;0,777916667
18004;0,776058333
18005;0,7742
18006;0,764116667
18007;0,754033333
18008;0,74395
18009;0,733866667
18010;0,714241667
18011;0,694616667
18012;0,674991667
18013;0,655366667
18014;0,62515
18015;0,594933333
18016;0,564716667
18017;0,5345
18018;0,492183333
18019;0,449866667
18020;0,40755
18021;0,365233333
18022;0,307675
18023;0,250116667
18024;0,192558333
18025;0,135
18026;0,108275
18027;0,08155
18028;0,054825
18029;0,0281
18030;0,022358333
18031;0,016616667
18032;0,010875
18033;0,005133333
18034;0,00385
18035;0,002566667
18036;0,001283333
18037;0
18038;0
18039;0
18040;0
18041;0
18042;0
18043;0
18044;0
18045;0
18046;0
18047;0
18048;0
18049;0
18050;0
18051;0
18052;0
18053;0
18054;0
18055;0
18056;0
18057;0
18058;0
18059;0
18060;0
18061;0
18062;0
18063;0
18064;0
18065;0
18066;0,00115
18067;0,0023
18068;0,00345
18069;0,0046
18070;0,013483333
18071;0,022366667
18072;0,03125
18073;0,040133333
18074;0,066016667
18075;0,0919
18076;0,117783333
18077;0,143666667
18078;0,181525
18079;0,219383333
18080;0,257241667
18081;0,2951
18082;0,345683333
18083;0,396266667
18084;0,44685
18085;0,497433333
18086;0,531591667
18087;0,56575
18088;0,599908333
18089;0,634066667
18090;0,647308333
18091;0,66055
18092;0,673791667
18093;0,687033333
18094;0,701758333
18095;0,716483333
18096;0,731208333
18097;0,745933333
18098;0,747175
18099;0,748416667
18100;0,749658333
18101;0,7509
18102;0,7406
18103;0,7303
18104;0,72
18105;0,7097
